Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2013,1,201301,Adelaide,Melbourne,Adelaide - Melbourne,98.0,133.89
2013,1,201301,Adelaide,Perth,Adelaide - Perth,328.0,448.12
2013,1,201301,Adelaide,Port Lincoln,Adelaide - Port Lincoln,197.45,269.76
2013,1,201301,Adelaide,Sydney,Adelaide - Sydney,170.0,232.26
2013,1,201301,Albury,Sydney,Albury - Sydney,210.0,286.9
2013,1,201301,Alice Springs,Darwin,Alice Springs - Darwin,610.0,833.39
2013,1,201301,Alice Springs,Melbourne,Alice Springs - Melbourne,558.0,762.35
2013,1,201301,Armidale,Sydney,Armidale - Sydney,294.0,401.67
2013,1,201301,Avalon,Brisbane,Avalon - Brisbane,158.0,215.86
2013,1,201301,Avalon,Sydney,Avalon - Sydney,74.0,101.1
2013,1,201301,Ayers Rock,Sydney,Ayers Rock - Sydney,449.0,613.43
2013,1,201301,Ballina,Sydney,Ballina - Sydney,158.0,215.86
2013,1,201301,Brisbane,Cairns,Brisbane - Cairns,248.0,338.82
2013,1,201301,Brisbane,Canberra,Brisbane - Canberra,240.0,327.89
2013,1,201301,Brisbane,Darwin,Brisbane - Darwin,270.0,368.88
2013,1,201301,Brisbane,Emerald,Brisbane - Emerald,296.0,404.4
2013,1,201301,Brisbane,Gladstone,Brisbane - Gladstone,212.0,289.64
2013,1,201301,Brisbane,Hamilton Island,Brisbane - Hamilton Island,196.0,267.78
2013,1,201301,Brisbane,Mackay,Brisbane - Mackay,178.0,243.19
2013,1,201301,Brisbane,Melbourne,Brisbane - Melbourne,179.0,244.55
2013,1,201301,Brisbane,Mount Isa,Brisbane - Mount Isa,488.0,666.71
2013,1,201301,Brisbane,Perth,Brisbane - Perth,398.0,543.75
2013,1,201301,Brisbane,Proserpine,Brisbane - Proserpine,118.0,161.21
2013,1,201301,Brisbane,Rockhampton,Brisbane - Rockhampton,176.0,240.45
2013,1,201301,Brisbane,Sydney,Brisbane - Sydney,109.9,150.15
2013,1,201301,Brisbane,Townsville,Brisbane - Townsville,238.0,325.16
2013,1,201301,Brisbane,Newcastle,Brisbane - Newcastle,128.0,174.88
2013,1,201301,Broome,Perth,Broome - Perth,408.0,557.41
2013,1,201301,Bundaberg,Brisbane,Bundaberg - Brisbane,238.0,325.16
2013,1,201301,Cairns,Gold Coast,Cairns - Gold Coast,268.0,366.14
2013,1,201301,Cairns,Melbourne,Cairns - Melbourne,230.9,315.46
2013,1,201301,Cairns,Sydney,Cairns - Sydney,368.0,502.77
2013,1,201301,Cairns,Townsville,Cairns - Townsville,198.0,270.51
2013,1,201301,Canberra,Melbourne,Canberra - Melbourne,218.0,297.83
2013,1,201301,Canberra,Sydney,Canberra - Sydney,184.0,251.38
2013,1,201301,Coffs Harbour,Sydney,Coffs Harbour - Sydney,190.0,259.58
2013,1,201301,Darwin,Melbourne,Darwin - Melbourne,270.0,368.88
2013,1,201301,Darwin,Perth,Darwin - Perth,338.0,461.78
2013,1,201301,Darwin,Sydney,Darwin - Sydney,270.0,368.88
2013,1,201301,Devonport,Melbourne,Devonport - Melbourne,317.0,433.09
2013,1,201301,Dubbo,Sydney,Dubbo - Sydney,273.0,372.98
2013,1,201301,Geraldton,Perth,Geraldton - Perth,277.72,379.42
2013,1,201301,Gold Coast,Sydney,Gold Coast - Sydney,104.95,143.38
2013,1,201301,Hamilton Island,Sydney,Hamilton Island - Sydney,288.0,393.47
2013,1,201301,Hobart,Melbourne,Hobart - Melbourne,110.9,151.51
2013,1,201301,Hobart,Sydney,Hobart - Sydney,208.0,284.17
2013,1,201301,Kalgoorlie,Perth,Kalgoorlie - Perth,449.44,614.03
2013,1,201301,Karratha,Perth,Karratha - Perth,468.0,639.39
2013,1,201301,Launceston,Melbourne,Launceston - Melbourne,138.0,188.54
2013,1,201301,Launceston,Sydney,Launceston - Sydney,178.0,243.19
2013,1,201301,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,338.0,461.78
2013,1,201301,Sunshine Coast,Sydney,Sunshine Coast - Sydney,138.0,188.54
2013,1,201301,Melbourne,Gold Coast,Melbourne - Gold Coast,159.9,218.46
2013,1,201301,Melbourne,Mildura,Melbourne - Mildura,230.32,314.67
2013,1,201301,Melbourne,Perth,Melbourne - Perth,284.9,389.23
2013,1,201301,Melbourne,Sydney,Melbourne - Sydney,90.0,122.96
2013,1,201301,Melbourne,Newcastle,Melbourne - Newcastle,148.0,202.2
2013,1,201301,Paraburdoo,Perth,Paraburdoo - Perth,508.0,694.04
2013,1,201301,Perth,Newman,Perth - Newman,673.0,919.46
2013,1,201301,Perth,Port Hedland,Perth - Port Hedland,498.0,680.37
2013,1,201301,Perth,Sydney,Perth - Sydney,398.0,543.75
2013,1,201301,Port Macquarie,Sydney,Port Macquarie - Sydney,218.0,297.83
2013,1,201301,Sydney,Tamworth,Sydney - Tamworth,204.0,278.71
2013,1,201301,Sydney,Townsville,Sydney - Townsville,178.0,243.19
2013,1,201301,Sydney,Wagga Wagga,Sydney - Wagga Wagga,228.12,311.66
2013,1,201301,Newcastle,Gold Coast,Newcastle - Gold Coast,168.0,229.52
2013,2,201302,Adelaide,Brisbane,Adelaide - Brisbane,288.0,393.47
2013,2,201302,Adelaide,Canberra,Adelaide - Canberra,350.0,478.17
2013,2,201302,Adelaide,Darwin,Adelaide - Darwin,328.0,448.12
2013,2,201302,Adelaide,Gold Coast,Adelaide - Gold Coast,318.0,434.46
2013,2,201302,Adelaide,Melbourne,Adelaide - Melbourne,118.0,161.21
2013,2,201302,Adelaide,Perth,Adelaide - Perth,328.0,448.12
2013,2,201302,Adelaide,Port Lincoln,Adelaide - Port Lincoln,226.0,308.76
2013,2,201302,Adelaide,Sydney,Adelaide - Sydney,228.0,311.5
2013,2,201302,Albury,Sydney,Albury - Sydney,198.0,270.51
2013,2,201302,Alice Springs,Darwin,Alice Springs - Darwin,610.0,833.39
2013,2,201302,Alice Springs,Melbourne,Alice Springs - Melbourne,598.0,816.99
2013,2,201302,Armidale,Sydney,Armidale - Sydney,392.0,535.55
2013,2,201302,Avalon,Brisbane,Avalon - Brisbane,268.0,366.14
2013,2,201302,Avalon,Sydney,Avalon - Sydney,84.0,114.76
2013,2,201302,Ayers Rock,Sydney,Ayers Rock - Sydney,470.0,642.12
2013,2,201302,Ballina,Sydney,Ballina - Sydney,138.0,188.54
2013,2,201302,Brisbane,Cairns,Brisbane - Cairns,218.0,297.83
2013,2,201302,Brisbane,Canberra,Brisbane - Canberra,290.0,396.2
2013,2,201302,Brisbane,Darwin,Brisbane - Darwin,378.0,516.43
2013,2,201302,Brisbane,Emerald,Brisbane - Emerald,288.0,393.47
2013,2,201302,Brisbane,Gladstone,Brisbane - Gladstone,244.0,333.36
2013,2,201302,Brisbane,Hamilton Island,Brisbane - Hamilton Island,178.0,243.19
2013,2,201302,Brisbane,Mackay,Brisbane - Mackay,158.0,215.86
2013,2,201302,Brisbane,Melbourne,Brisbane - Melbourne,179.9,245.78
2013,2,201302,Brisbane,Mount Isa,Brisbane - Mount Isa,578.0,789.67
2013,2,201302,Brisbane,Perth,Brisbane - Perth,368.0,502.77
2013,2,201302,Brisbane,Proserpine,Brisbane - Proserpine,168.0,229.52
2013,2,201302,Brisbane,Rockhampton,Brisbane - Rockhampton,170.0,232.26
2013,2,201302,Brisbane,Sydney,Brisbane - Sydney,109.9,150.15
2013,2,201302,Brisbane,Townsville,Brisbane - Townsville,228.0,311.5
2013,2,201302,Brisbane,Newcastle,Brisbane - Newcastle,108.0,147.55
2013,2,201302,Broome,Perth,Broome - Perth,498.0,680.37
2013,2,201302,Bundaberg,Brisbane,Bundaberg - Brisbane,258.0,352.48
2013,2,201302,Cairns,Gold Coast,Cairns - Gold Coast,248.0,338.82
2013,2,201302,Cairns,Melbourne,Cairns - Melbourne,159.9,218.46
2013,2,201302,Cairns,Sydney,Cairns - Sydney,378.0,516.43
2013,2,201302,Cairns,Townsville,Cairns - Townsville,198.0,270.51
2013,2,201302,Canberra,Melbourne,Canberra - Melbourne,258.0,352.48
2013,2,201302,Canberra,Sydney,Canberra - Sydney,210.01,286.92
2013,2,201302,Coffs Harbour,Sydney,Coffs Harbour - Sydney,190.0,259.58
2013,2,201302,Darwin,Melbourne,Darwin - Melbourne,348.0,475.44
2013,2,201302,Darwin,Perth,Darwin - Perth,458.0,625.72
2013,2,201302,Darwin,Sydney,Darwin - Sydney,358.0,489.1
2013,2,201302,Devonport,Melbourne,Devonport - Melbourne,367.0,501.4
2013,2,201302,Dubbo,Sydney,Dubbo - Sydney,304.9,416.56
2013,2,201302,Geraldton,Perth,Geraldton - Perth,330.0,450.85
2013,2,201302,Gold Coast,Sydney,Gold Coast - Sydney,84.95,116.06
2013,2,201302,Hamilton Island,Sydney,Hamilton Island - Sydney,298.0,407.13
2013,2,201302,Hobart,Melbourne,Hobart - Melbourne,129.9,177.47
2013,2,201302,Hobart,Sydney,Hobart - Sydney,228.0,311.5
2013,2,201302,Kalgoorlie,Perth,Kalgoorlie - Perth,397.08,542.5
2013,2,201302,Karratha,Perth,Karratha - Perth,510.0,696.77
2013,2,201302,Launceston,Melbourne,Launceston - Melbourne,170.0,232.26
2013,2,201302,Launceston,Sydney,Launceston - Sydney,178.0,243.19
2013,2,201302,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,260.0,355.21
2013,2,201302,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178.0,243.19
2013,2,201302,Melbourne,Gold Coast,Melbourne - Gold Coast,84.95,116.06
2013,2,201302,Melbourne,Mildura,Melbourne - Mildura,218.0,297.83
2013,2,201302,Melbourne,Perth,Melbourne - Perth,284.9,389.23
2013,2,201302,Melbourne,Sydney,Melbourne - Sydney,99.95,136.55
2013,2,201302,Melbourne,Newcastle,Melbourne - Newcastle,168.0,229.52
2013,2,201302,Paraburdoo,Perth,Paraburdoo - Perth,691.0,944.05
2013,2,201302,Perth,Newman,Perth - Newman,534.0,729.56
2013,2,201302,Perth,Port Hedland,Perth - Port Hedland,558.0,762.35
2013,2,201302,Perth,Sydney,Perth - Sydney,448.0,612.06
2013,2,201302,Port Macquarie,Sydney,Port Macquarie - Sydney,210.0,286.9
2013,2,201302,Sydney,Tamworth,Sydney - Tamworth,285.0,389.37
2013,2,201302,Sydney,Townsville,Sydney - Townsville,250.0,341.55
2013,2,201302,Sydney,Wagga Wagga,Sydney - Wagga Wagga,228.12,311.66
2013,2,201302,Newcastle,Gold Coast,Newcastle - Gold Coast,228.0,311.5
2013,3,201303,Adelaide,Brisbane,Adelaide - Brisbane,328.0,448.12
2013,3,201303,Adelaide,Canberra,Adelaide - Canberra,316.0,431.72
2013,3,201303,Adelaide,Darwin,Adelaide - Darwin,388.0,530.09
2013,3,201303,Adelaide,Gold Coast,Adelaide - Gold Coast,505.0,689.94
2013,3,201303,Adelaide,Melbourne,Adelaide - Melbourne,140.0,191.27
2013,3,201303,Adelaide,Perth,Adelaide - Perth,408.0,557.41
2013,3,201303,Adelaide,Port Lincoln,Adelaide - Port Lincoln,225.39,307.93
2013,3,201303,Adelaide,Sydney,Adelaide - Sydney,208.0,284.17
2013,3,201303,Albury,Sydney,Albury - Sydney,216.39,295.63
2013,3,201303,Alice Springs,Darwin,Alice Springs - Darwin,644.0,879.84
2013,3,201303,Alice Springs,Melbourne,Alice Springs - Melbourne,724.0,989.14
2013,3,201303,Armidale,Sydney,Armidale - Sydney,392.0,535.55
2013,3,201303,Avalon,Brisbane,Avalon - Brisbane,368.0,502.77
2013,3,201303,Avalon,Sydney,Avalon - Sydney,138.0,188.54
2013,3,201303,Ayers Rock,Sydney,Ayers Rock - Sydney,559.0,763.71
2013,3,201303,Ballina,Sydney,Ballina - Sydney,138.0,188.54
2013,3,201303,Brisbane,Cairns,Brisbane - Cairns,278.0,379.81
2013,3,201303,Brisbane,Canberra,Brisbane - Canberra,290.0,396.2
2013,3,201303,Brisbane,Darwin,Brisbane - Darwin,518.0,707.7
2013,3,201303,Brisbane,Emerald,Brisbane - Emerald,178.0,243.19
2013,3,201303,Brisbane,Gladstone,Brisbane - Gladstone,150.0,204.93
2013,3,201303,Brisbane,Hamilton Island,Brisbane - Hamilton Island,418.0,571.08
2013,3,201303,Brisbane,Mackay,Brisbane - Mackay,138.0,188.54
2013,3,201303,Brisbane,Melbourne,Brisbane - Melbourne,248.0,338.82
2013,3,201303,Brisbane,Mount Isa,Brisbane - Mount Isa,588.0,803.33
2013,3,201303,Brisbane,Perth,Brisbane - Perth,538.0,735.02
2013,3,201303,Brisbane,Proserpine,Brisbane - Proserpine,220.0,300.57
2013,3,201303,Brisbane,Rockhampton,Brisbane - Rockhampton,144.0,196.73
2013,3,201303,Brisbane,Sydney,Brisbane - Sydney,158.0,215.86
2013,3,201303,Brisbane,Townsville,Brisbane - Townsville,273.0,372.98
2013,3,201303,Brisbane,Newcastle,Brisbane - Newcastle,118.0,161.21
2013,3,201303,Broome,Perth,Broome - Perth,383.67,524.17
2013,3,201303,Bundaberg,Brisbane,Bundaberg - Brisbane,218.0,297.83
2013,3,201303,Cairns,Gold Coast,Cairns - Gold Coast,248.0,338.82
2013,3,201303,Cairns,Melbourne,Cairns - Melbourne,270.0,368.88
2013,3,201303,Cairns,Sydney,Cairns - Sydney,328.0,448.12
2013,3,201303,Cairns,Townsville,Cairns - Townsville,208.0,284.17
2013,3,201303,Canberra,Melbourne,Canberra - Melbourne,228.0,311.5
2013,3,201303,Canberra,Sydney,Canberra - Sydney,180.0,245.92
2013,3,201303,Coffs Harbour,Sydney,Coffs Harbour - Sydney,160.0,218.59
2013,3,201303,Darwin,Melbourne,Darwin - Melbourne,508.0,694.04
2013,3,201303,Darwin,Perth,Darwin - Perth,478.0,653.05
2013,3,201303,Darwin,Sydney,Darwin - Sydney,588.0,803.33
2013,3,201303,Devonport,Melbourne,Devonport - Melbourne,253.0,345.65
2013,3,201303,Dubbo,Sydney,Dubbo - Sydney,273.0,372.98
2013,3,201303,Geraldton,Perth,Geraldton - Perth,277.72,379.42
2013,3,201303,Gold Coast,Sydney,Gold Coast - Sydney,158.0,215.86
2013,3,201303,Hamilton Island,Sydney,Hamilton Island - Sydney,318.0,434.46
2013,3,201303,Hobart,Melbourne,Hobart - Melbourne,118.0,161.21
2013,3,201303,Hobart,Sydney,Hobart - Sydney,198.0,270.51
2013,3,201303,Kalgoorlie,Perth,Kalgoorlie - Perth,425.68,581.57
2013,3,201303,Karratha,Perth,Karratha - Perth,474.0,647.58
2013,3,201303,Launceston,Melbourne,Launceston - Melbourne,108.0,147.55
2013,3,201303,Launceston,Sydney,Launceston - Sydney,156.0,213.13
2013,3,201303,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,230.0,314.23
2013,3,201303,Sunshine Coast,Sydney,Sunshine Coast - Sydney,168.0,229.52
2013,3,201303,Melbourne,Gold Coast,Melbourne - Gold Coast,380.0,519.16
2013,3,201303,Melbourne,Mildura,Melbourne - Mildura,243.0,331.99
2013,3,201303,Melbourne,Perth,Melbourne - Perth,415.0,566.98
2013,3,201303,Melbourne,Sydney,Melbourne - Sydney,155.0,211.76
2013,3,201303,Melbourne,Newcastle,Melbourne - Newcastle,114.0,155.75
2013,3,201303,Paraburdoo,Perth,Paraburdoo - Perth,834.0,1139.42
2013,3,201303,Perth,Newman,Perth - Newman,458.0,625.72
2013,3,201303,Perth,Port Hedland,Perth - Port Hedland,458.0,625.72
2013,3,201303,Perth,Sydney,Perth - Sydney,548.0,748.68
2013,3,201303,Port Macquarie,Sydney,Port Macquarie - Sydney,174.0,237.72
2013,3,201303,Sydney,Tamworth,Sydney - Tamworth,349.0,476.81
2013,3,201303,Sydney,Townsville,Sydney - Townsville,278.0,379.81
2013,3,201303,Sydney,Wagga Wagga,Sydney - Wagga Wagga,231.0,315.59
2013,3,201303,Newcastle,Gold Coast,Newcastle - Gold Coast,278.0,379.81
2013,4,201304,Adelaide,Brisbane,Adelaide - Brisbane,286.0,389.22
2013,4,201304,Adelaide,Canberra,Adelaide - Canberra,424.0,577.02
2013,4,201304,Adelaide,Darwin,Adelaide - Darwin,348.0,473.59
2013,4,201304,Adelaide,Gold Coast,Adelaide - Gold Coast,338.0,459.98
2013,4,201304,Adelaide,Melbourne,Adelaide - Melbourne,109.9,149.56
2013,4,201304,Adelaide,Perth,Adelaide - Perth,298.0,405.55
2013,4,201304,Adelaide,Port Lincoln,Adelaide - Port Lincoln,198.0,269.46
2013,4,201304,Adelaide,Sydney,Adelaide - Sydney,210.0,285.79
2013,4,201304,Albury,Sydney,Albury - Sydney,166.0,225.91
2013,4,201304,Alice Springs,Darwin,Alice Springs - Darwin,610.0,830.15
2013,4,201304,Armidale,Sydney,Armidale - Sydney,403.0,548.44
2013,4,201304,Avalon,Brisbane,Avalon - Brisbane,158.0,215.02
2013,4,201304,Avalon,Sydney,Avalon - Sydney,88.0,119.76
2013,4,201304,Ayers Rock,Sydney,Ayers Rock - Sydney,480.0,653.23
2013,4,201304,Ballina,Sydney,Ballina - Sydney,138.0,187.8
2013,4,201304,Brisbane,Cairns,Brisbane - Cairns,218.0,296.68
2013,4,201304,Brisbane,Canberra,Brisbane - Canberra,280.0,381.05
2013,4,201304,Brisbane,Darwin,Brisbane - Darwin,388.0,528.03
2013,4,201304,Brisbane,Emerald,Brisbane - Emerald,288.0,391.94
2013,4,201304,Brisbane,Gladstone,Brisbane - Gladstone,146.0,198.69
2013,4,201304,Brisbane,Hamilton Island,Brisbane - Hamilton Island,168.0,228.63
2013,4,201304,Brisbane,Mackay,Brisbane - Mackay,148.0,201.41
2013,4,201304,Brisbane,Melbourne,Brisbane - Melbourne,119.9,163.17
2013,4,201304,Brisbane,Moranbah,Brisbane - Moranbah,319.0,434.13
2013,4,201304,Brisbane,Mount Isa,Brisbane - Mount Isa,638.0,868.25
2013,4,201304,Brisbane,Perth,Brisbane - Perth,418.0,568.85
2013,4,201304,Brisbane,Proserpine,Brisbane - Proserpine,178.0,242.24
2013,4,201304,Brisbane,Rockhampton,Brisbane - Rockhampton,146.0,198.69
2013,4,201304,Brisbane,Roma,Brisbane - Roma,395.0,537.55
2013,4,201304,Brisbane,Sydney,Brisbane - Sydney,114.9,156.37
2013,4,201304,Brisbane,Townsville,Brisbane - Townsville,248.0,337.5
2013,4,201304,Brisbane,Newcastle,Brisbane - Newcastle,118.0,160.59
2013,4,201304,Broome,Perth,Broome - Perth,454.0,617.85
2013,4,201304,Bundaberg,Brisbane,Bundaberg - Brisbane,264.0,359.28
2013,4,201304,Cairns,Gold Coast,Cairns - Gold Coast,238.0,323.89
2013,4,201304,Cairns,Melbourne,Cairns - Melbourne,244.9,333.28
2013,4,201304,Cairns,Sydney,Cairns - Sydney,318.0,432.76
2013,4,201304,Cairns,Townsville,Cairns - Townsville,174.0,236.8
2013,4,201304,Canberra,Melbourne,Canberra - Melbourne,234.0,318.45
2013,4,201304,Canberra,Sydney,Canberra - Sydney,186.0,253.13
2013,4,201304,Coffs Harbour,Sydney,Coffs Harbour - Sydney,59.9,81.52
2013,4,201304,Darwin,Melbourne,Darwin - Melbourne,424.0,577.02
2013,4,201304,Darwin,Perth,Darwin - Perth,514.0,699.5
2013,4,201304,Darwin,Sydney,Darwin - Sydney,328.0,446.37
2013,4,201304,Devonport,Melbourne,Devonport - Melbourne,253.0,344.31
2013,4,201304,Dubbo,Sydney,Dubbo - Sydney,273.0,371.52
2013,4,201304,Geraldton,Perth,Geraldton - Perth,370.0,503.53
2013,4,201304,Gold Coast,Sydney,Gold Coast - Sydney,138.0,187.8
2013,4,201304,Hamilton Island,Sydney,Hamilton Island - Sydney,468.0,636.9
2013,4,201304,Hobart,Melbourne,Hobart - Melbourne,59.9,81.52
2013,4,201304,Hobart,Sydney,Hobart - Sydney,218.0,296.68
2013,4,201304,Kalgoorlie,Perth,Kalgoorlie - Perth,397.0,540.28
2013,4,201304,Karratha,Perth,Karratha - Perth,486.0,661.39
2013,4,201304,Launceston,Melbourne,Launceston - Melbourne,108.0,146.98
2013,4,201304,Launceston,Sydney,Launceston - Sydney,198.0,269.46
2013,4,201304,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,139.9,190.39
2013,4,201304,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178.0,242.24
2013,4,201304,Melbourne,Gold Coast,Melbourne - Gold Coast,149.9,204.0
2013,4,201304,Melbourne,Mildura,Melbourne - Mildura,200.0,272.18
2013,4,201304,Melbourne,Perth,Melbourne - Perth,304.9,414.94
2013,4,201304,Melbourne,Sydney,Melbourne - Sydney,94.9,129.15
2013,4,201304,Melbourne,Newcastle,Melbourne - Newcastle,148.0,201.41
2013,4,201304,Paraburdoo,Perth,Paraburdoo - Perth,686.0,933.57
2013,4,201304,Perth,Newman,Perth - Newman,704.0,958.07
2013,4,201304,Perth,Port Hedland,Perth - Port Hedland,534.0,726.72
2013,4,201304,Perth,Sydney,Perth - Sydney,424.0,577.02
2013,4,201304,Port Macquarie,Sydney,Port Macquarie - Sydney,186.0,253.13
2013,4,201304,Sydney,Tamworth,Sydney - Tamworth,178.0,242.24
2013,4,201304,Sydney,Townsville,Sydney - Townsville,290.0,394.66
2013,4,201304,Sydney,Wagga Wagga,Sydney - Wagga Wagga,267.0,363.36
2013,4,201304,Newcastle,Gold Coast,Newcastle - Gold Coast,128.0,174.19
2013,5,201305,Adelaide,Brisbane,Adelaide - Brisbane,218.0,296.68
2013,5,201305,Adelaide,Canberra,Adelaide - Canberra,283.0,385.13
2013,5,201305,Adelaide,Darwin,Adelaide - Darwin,498.0,677.73
2013,5,201305,Adelaide,Gold Coast,Adelaide - Gold Coast,238.0,323.89
2013,5,201305,Adelaide,Melbourne,Adelaide - Melbourne,99.9,135.95
2013,5,201305,Adelaide,Perth,Adelaide - Perth,238.0,323.89
2013,5,201305,Adelaide,Port Lincoln,Adelaide - Port Lincoln,198.0,269.46
2013,5,201305,Adelaide,Sydney,Adelaide - Sydney,138.0,187.8
2013,5,201305,Albury,Sydney,Albury - Sydney,169.0,229.99
2013,5,201305,Alice Springs,Darwin,Alice Springs - Darwin,644.0,876.42
2013,5,201305,Armidale,Sydney,Armidale - Sydney,249.0,338.86
2013,5,201305,Avalon,Brisbane,Avalon - Brisbane,208.0,283.07
2013,5,201305,Avalon,Sydney,Avalon - Sydney,74.0,100.71
2013,5,201305,Ayers Rock,Sydney,Ayers Rock - Sydney,553.0,752.57
2013,5,201305,Ballina,Sydney,Ballina - Sydney,98.0,133.37
2013,5,201305,Brisbane,Cairns,Brisbane - Cairns,198.0,269.46
2013,5,201305,Brisbane,Canberra,Brisbane - Canberra,273.0,371.52
2013,5,201305,Brisbane,Darwin,Brisbane - Darwin,303.0,412.35
2013,5,201305,Brisbane,Emerald,Brisbane - Emerald,288.0,391.94
2013,5,201305,Brisbane,Gladstone,Brisbane - Gladstone,198.0,269.46
2013,5,201305,Brisbane,Hamilton Island,Brisbane - Hamilton Island,148.0,201.41
2013,5,201305,Brisbane,Mackay,Brisbane - Mackay,118.0,160.59
2013,5,201305,Brisbane,Melbourne,Brisbane - Melbourne,169.9,231.22
2013,5,201305,Brisbane,Moranbah,Brisbane - Moranbah,319.0,434.13
2013,5,201305,Brisbane,Mount Isa,Brisbane - Mount Isa,638.0,868.25
2013,5,201305,Brisbane,Perth,Brisbane - Perth,378.0,514.42
2013,5,201305,Brisbane,Proserpine,Brisbane - Proserpine,138.0,187.8
2013,5,201305,Brisbane,Rockhampton,Brisbane - Rockhampton,153.0,208.22
2013,5,201305,Brisbane,Roma,Brisbane - Roma,395.0,537.55
2013,5,201305,Brisbane,Sydney,Brisbane - Sydney,129.9,176.78
2013,5,201305,Brisbane,Townsville,Brisbane - Townsville,218.0,296.68
2013,5,201305,Brisbane,Newcastle,Brisbane - Newcastle,118.0,160.59
2013,5,201305,Broome,Perth,Broome - Perth,447.0,608.32
2013,5,201305,Bundaberg,Brisbane,Bundaberg - Brisbane,218.0,296.68
2013,5,201305,Cairns,Gold Coast,Cairns - Gold Coast,248.0,337.5
2013,5,201305,Cairns,Melbourne,Cairns - Melbourne,269.9,367.31
2013,5,201305,Cairns,Sydney,Cairns - Sydney,258.0,351.11
2013,5,201305,Cairns,Townsville,Cairns - Townsville,193.0,262.65
2013,5,201305,Canberra,Melbourne,Canberra - Melbourne,243.0,330.7
2013,5,201305,Canberra,Sydney,Canberra - Sydney,183.0,249.04
2013,5,201305,Coffs Harbour,Sydney,Coffs Harbour - Sydney,99.9,135.95
2013,5,201305,Darwin,Melbourne,Darwin - Melbourne,397.9,541.5
2013,5,201305,Darwin,Perth,Darwin - Perth,710.88,967.43
2013,5,201305,Darwin,Sydney,Darwin - Sydney,338.0,459.98
2013,5,201305,Devonport,Melbourne,Devonport - Melbourne,253.0,344.31
2013,5,201305,Dubbo,Sydney,Dubbo - Sydney,273.0,371.52
2013,5,201305,Geraldton,Perth,Geraldton - Perth,277.72,377.95
2013,5,201305,Gold Coast,Sydney,Gold Coast - Sydney,89.9,122.34
